ImageNumber	ObjectNumber	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMaximum_Z	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_BoundingBoxMinimum_Z	AreaShape_BoundingBoxVolume	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_MajorAxisLength	AreaShape_MinorAxisLength	AreaShape_SurfaceArea	AreaShape_Volume	Children_filtered_segmented_cytoplasm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number
1	222	3586	2298	10	3521	2254	0	28600	3544.898655321735	2273.541289979488	4.363822836739345	29.294454794010264	0	0.4602447552447552	64.59648379552247	38.59917121948553	2247.41796875	13163	3	3544.898655321735	2273.541289979488	4.363822836739345	222
1	223	1146	2313	10	1096	2266	0	23500	1120.4745113842434	2290.0692457518976	4.026328161730136	30.52265462688408	0	0.6335744680851064	63.356513299003716	43.7962718081249	1953.2950439453125	14889	2	1120.4745113842434	2290.0692457518976	4.026328161730136	223
1	224	1230	2340	10	1162	2288	0	35360	1199.588962284253	2310.5406633993894	5.410114354712693	29.958798746865572	0	0.3981617647058823	79.04583970085214	36.06834353936053	2859.97900390625	14079	2	1199.588962284253	2310.5406633993894	5.410114354712693	224
1	225	1911	2324	10	1863	2286	0	18240	1885.8292478775559	2302.1156283630276	4.0404161186177205	25.18379399618596	1	0.45849780701754383	55.31205455242952	30.323783168259702	1955.0482177734375	8363	2	1885.8292478775559	2302.1156283630276	4.0404161186177205	225
1	226	3473	2326	10	3426	2290	0	16920	3454.9186602870814	2307.5180754917596	4.1778309409888355	24.31177800778574	1	0.44468085106382976	46.96501605817111	33.01096343351961	1738.647705078125	7524	2	3454.9186602870814	2307.5180754917596	4.1778309409888355	226
1	227	2790	2323	4	2762	2293	0	3360	2775.2899159663866	2308.9153661464584	0.9789915966386554	14.70817510364742	1	0.49583333333333335	37.788974521744805	24.540113512076605	850.4105224609375	1666	1	2775.2899159663866	2308.9153661464584	0.9789915966386554	227
1	228	1428	2354	4	1394	2314	0	5440	1410.367902208202	2335.6427444794954	0.9944794952681388	16.91934484998886	1	0.4661764705882353	46.86438093639315	30.09035438822007	1277.5224609375	2536	2	1410.367902208202	2335.6427444794954	0.9944794952681388	228
1	229	1878	2353	10	1841	2315	0	14060	1858.2887774695967	2334.0161083848943	4.306486025176019	26.16026318918633	1	0.6667140825035562	49.399680366201636	36.28069463265763	1351.9468994140625	9374	1	1858.2887774695967	2334.0161083848943	4.306486025176019	229
1	230	1128	2351	4	1095	2317	0	4488	1110.4063000533904	2332.8179391350773	0.8478376935397758	15.29371707359195	1	0.41733511586452765	40.733465404299274	28.565114254503698	1001.5562744140625	1873	0	1110.4063000533904	2332.8179391350773	0.8478376935397758	230
1	231	2002	2323	2	1997	2318	0	50	1998.8333333333333	2319.9166666666665	0.2916666666666667	3.578800915758598	1	0.48	6.283746360540167	3.710673261637493	36.280479431152344	24	1	1998.8333333333333	2319.9166666666665	0.2916666666666667	231
1	232	2951	2351	7	2919	2319	0	7168	2934.5871769708865	2333.4206738632647	2.0585541380438337	18.00662300763801	1	0.42647879464285715	39.47767069780056	23.11627268585238	1103.2132568359375	3057	0	2934.5871769708865	2333.4206738632647	2.0585541380438337	232
1	233	1385	2359	10	1345	2324	0	14000	1365.8518737964746	2341.6159087542587	3.4061620500666567	23.448937111751757	-1	0.4822142857142857	46.11781155110161	31.580704429054144	1726.626708984375	6751	1	1365.8518737964746	2341.6159087542587	3.4061620500666567	233
1	234	2926	2361	10	2885	2306	0	22550	2906.3383137673427	2327.7985973471564	4.522793108705596	23.22449804019134	0	0.2908647450110865	61.92232020772333	29.748136317420578	2275.20849609375	6559	1	2906.3383137673427	2327.7985973471564	4.522793108705596	234
1	235	3684	2352	3	3663	2327	0	1575	3675.6353711790393	2338.7772925764193	0.3624454148471616	9.563619420002686	0	0.29079365079365077	27.26104023279208	18.1035811295844	430.28839111328125	458	1	3675.6353711790393	2338.7772925764193	0.3624454148471616	235
1	236	1774	2358	5	1745	2332	0	3770	1760.1004566210045	2345.336377473364	0.3622526636225266	10.785879956508175	1	0.1742705570291777	33.609835987679816	22.31595891463484	656.3919677734375	657	1	1760.1004566210045	2345.336377473364	0.3622526636225266	236
1	237	3751	2371	9	3715	2332	0	12636	3733.2336554860717	2350.7588118249005	3.032546901648664	23.774372855009965	1	0.5568217790440013	49.520527422301264	33.32209174311518	1871.4134521484375	7036	3	3733.2336554860717	2350.7588118249005	3.032546901648664	237
1	238	1364	2390	10	1324	2340	0	20000	1344.9153060025842	2365.643486432515	2.774580054035005	25.333469410922312	1	0.42565	57.832875427346465	34.17330224835938	2301.2275390625	8513	1	1344.9153060025842	2365.643486432515	2.774580054035005	238
1	239	2964	2379	10	2908	2344	0	19600	2932.819286256644	2360.9263477600607	4.873044798785117	23.255145030475664	1	0.33596938775510204	60.85418849666478	31.08615618104197	2125.9033203125	6585	1	2932.819286256644	2360.9263477600607	4.873044798785117	239
1	240	3471	2358	1	3457	2348	0	140	3462.967213114754	2351.8852459016393	0.0	4.884015919923077	1	0.4357142857142857	14.915114108286561	8.055527474387182	97.20795440673828	61	0	3462.967213114754	2351.8852459016393	0.0	240
1	241	1481	2378	3	1450	2354	0	2232	1465.2231707317073	2365.728048780488	0.524390243902439	11.612839133371414	1	0.3673835125448029	33.07480902512269	18.724781063690525	595.3131103515625	820	3	1465.2231707317073	2365.728048780488	0.524390243902439	241
1	242	3788	2391	10	3745	2354	0	15910	3767.339033553569	2372.479984453945	3.8537375307682344	24.520019216531583	1	0.485166561910748	52.501663199786464	26.491491558431903	1643.930419921875	7719	3	3767.339033553569	2372.479984453945	3.8537375307682344	242
1	243	1896	2361	1	1894	2360	0	2	1894.5	2360.0	0.0	1.563185283593544	1	1.0	2.0	0.0	6.2925286293029785	2	1	1894.5	2360.0	0.0	243
1	244	3677	2406	10	3622	2362	0	24200	3644.932026036088	2384.076048446898	5.066326110241411	28.512649573674096	1	0.5015289256198348	61.17773338734277	35.64948509580178	1890.3037109375	12137	4	3644.932026036088	2384.076048446898	5.066326110241411	244
1	245	2049	2413	10	2006	2378	0	15050	2027.6139288417864	2394.8171839515517	3.252460257380772	24.737272616773218	1	0.5266445182724252	51.36199092034555	32.372343199655354	1985.8746337890625	7926	3	2027.6139288417864	2394.8171839515517	3.252460257380772	245
1	246	1892	2418	10	1851	2378	0	16400	1871.4221287980126	2398.2518631759986	4.907796674947449	27.139012186123797	1	0.6381707317073171	52.87533093472743	35.88435777196008	1414.47412109375	10466	1	1871.4221287980126	2398.2518631759986	4.907796674947449	246
1	247	1417	2420	6	1368	2388	0	9408	1388.726139197461	2401.6676490591703	1.6685558830197234	20.34758220967124	1	0.4688562925170068	52.9938878680517	27.654035180113052	1584.7315673828125	4411	1	1388.726139197461	2401.6676490591703	1.6685558830197234	247
1	248	1154	2444	10	1103	2397	0	23970	1127.2468397547498	2418.647490727424	3.756263719627583	29.330019839688145	1	0.5511472674176053	63.01420546082545	39.44150055572082	2342.8125	13211	2	1127.2468397547498	2418.647490727424	3.756263719627583	248
1	249	1263	2423	10	1231	2391	0	10240	1247.3088962108732	2406.8117792421745	4.955930807248764	21.01003061542496	1	0.47421875	39.70339067345106	25.86446355466657	1593.6934814453125	4856	2	1247.3088962108732	2406.8117792421745	4.955930807248764	249
1	250	1704	2409	1	1702	2407	0	4	1702.6666666666667	2407.3333333333335	0.0	1.789400457879299	1	0.75	2.666666666666667	1.3333333333333333	8.524579048156738	3	0	1702.6666666666667	2407.3333333333335	0.0	250
1	251	3766	2438	4	3739	2406	0	3456	3752.943540183113	2422.4516785350966	1.2568667344862665	15.54276558526473	1	0.5688657407407407	37.68453358417209	23.148190291772853	901.9412841796875	1966	1	3752.943540183113	2422.4516785350966	1.2568667344862665	251
1	252	1205	2446	4	1173	2423	0	2944	1188.1169036334913	2434.9794628751974	0.8759873617693523	13.421828785025152	1	0.43002717391304346	36.75511174665134	19.62975769718957	748.8094482421875	1266	3	1188.1169036334913	2434.9794628751974	0.8759873617693523	252
1	253	1419	2472	10	1358	2427	0	27450	1389.1085773723796	2451.9475916146584	4.28612578012482	28.79258334658526	-2	0.45530054644808743	70.95546555781988	36.225235209701545	2843.84326171875	12498	4	1389.1085773723796	2451.9475916146584	4.28612578012482	253
1	254	3582	2476	10	3550	2413	0	20160	3566.3657444426676	2449.8232848232847	4.384295538141692	22.857563526997964	0	0.3101686507936508	59.682668202269795	27.31353552045759	2436.85595703125	6253	3	3566.3657444426676	2449.8232848232847	4.384295538141692	254
1	255	1165	2463	10	1130	2429	0	11900	1147.533703961084	2444.021079453324	5.766736159369933	20.202005055303015	1	0.3627731092436975	41.38822068971435	22.51178660727704	1453.0804443359375	4317	1	1147.533703961084	2444.021079453324	5.766736159369933	255
1	256	1023	2464	2	999	2441	0	1104	1010.2300163132137	2452.2773246329525	0.33931484502446985	10.5395147846152	1	0.5552536231884058	30.336991725355816	19.025815456012516	520.5601806640625	613	0	1010.2300163132137	2452.2773246329525	0.33931484502446985	256
1	257	1304	2471	9	1270	2443	0	8568	1287.3534440644846	2458.665119687347	2.8673668783585735	19.84798419062037	1	0.4778244631185808	38.7913207535052	25.656767750816	1236.37939453125	4094	1	1287.3534440644846	2458.665119687347	2.8673668783585735	257
1	258	1794	2469	4	1766	2445	0	2688	1779.7521501172791	2457.4104769351056	0.8780297107114934	13.46761338892569	1	0.4758184523809524	34.20039831688863	21.95579536243859	699.306884765625	1279	3	1779.7521501172791	2457.4104769351056	0.8780297107114934	258
1	259	2085	2492	10	2026	2447	0	26550	2060.2859510357816	2468.2590583804144	4.673747645951035	29.377306146457997	1	0.5	68.95667707315538	38.716425729226444	2507.207763671875	13275	2	2060.2859510357816	2468.2590583804144	4.673747645951035	259
1	260	3635	2483	8	3605	2450	0	7920	3619.701854882706	2466.135842880524	2.5300054555373706	19.130718417822717	1	0.4628787878787879	39.70314496017292	24.00964310400423	1211.993408203125	3666	1	3619.701854882706	2466.135842880524	2.5300054555373706	260
1	261	1451	2464	4	1444	2453	0	308	1447.0636363636363	2458.0454545454545	1.1090909090909091	5.944719320868062	1	0.35714285714285715	11.488095823645326	7.382463185164456	154.64382934570312	110	1	1447.0636363636363	2458.0454545454545	1.1090909090909091	261
1	262	3580	2503	10	3525	2463	0	22000	3551.0567901234567	2483.5477366255145	3.1329218106995884	24.05708311629556	-5	0.33136363636363636	57.124378374298665	33.53202459699049	2708.95458984375	7290	1	3551.0567901234567	2483.5477366255145	3.1329218106995884	262
1	263	3658	2502	10	3633	2467	0	8750	3646.0057471264367	2483.583538587849	4.791461412151067	21.033080585216325	1	0.5568	39.578689380366306	22.75922629585701	1188.455078125	4872	2	3646.0057471264367	2483.583538587849	4.791461412151067	263
1	264	1566	2482	2	1552	2472	0	280	1558.8153846153846	2476.276923076923	0.3153846153846154	6.285139335191904	1	0.4642857142857143	16.840988758936035	8.145724755815783	152.72694396972656	130	1	1558.8153846153846	2476.276923076923	0.3153846153846154	264
1	265	3591	2515	8	3561	2476	0	9360	3576.366984290497	2496.8338913211433	2.068503734226114	19.500971880826405	1	0.4148504273504274	45.04300761636436	26.777744245814542	1354.3218994140625	3883	2	3576.366984290497	2496.8338913211433	2.068503734226114	265
1	266	1192	2481	1	1191	2479	0	2	1191.0	2479.5	0.0	1.563185283593544	1	1.0	2.0	0.0	6.2925286293029785	2	1	1191.0	2479.5	0.0	266
1	267	1440	2512	10	1403	2468	0	16280	1421.5882352941176	2490.606990622336	5.815126050420168	25.030285883916807	1	0.5043611793611794	52.55778460063706	34.07147146006399	1907.5419921875	8211	1	1421.5882352941176	2490.606990622336	5.815126050420168	267
1	268	1842	2532	10	1786	2468	0	35840	1815.2643241238643	2504.242443908771	4.763396996106064	27.412833685656206	0	0.3009486607142857	70.19434200046338	40.514275546664784	2967.1826171875	10786	4	1815.2643241238643	2504.242443908771	4.763396996106064	268
1	269	3749	2550	2	3729	2527	0	920	3739.2254464285716	2538.5022321428573	0.34598214285714285	9.49350238631697	1	0.48695652173913045	27.032282664468735	16.084581524814233	408.5317687988281	448	1	3739.2254464285716	2538.5022321428573	0.34598214285714285	269
1	270	1532	2536	1	1531	2535	0	1	1531.0	2535.0	0.0	1.2407009817988	1	1.0	0.0	0.0	3.464101552963257	1	0	1531.0	2535.0	0.0	270
1	271	3600	2564	3	3582	2542	0	1188	3590.6114942528734	2552.7218390804596	0.35172413793103446	9.40077254454793	1	0.3661616161616162	25.688263894740725	16.18931767654363	390.82952880859375	435	2	3590.6114942528734	2552.7218390804596	0.35172413793103446	271
1	272	3482	2563	10	3456	2531	0	8320	3468.4399087799316	2546.4403648802736	4.0672748004561	20.30752477757509	1	0.5270432692307693	38.23521484186465	24.85168922058975	1554.291748046875	4385	1	3468.4399087799316	2546.4403648802736	4.0672748004561	272
1	273	1493	2568	3	1485	2561	0	168	1488.6	2564.3733333333334	0.7733333333333333	5.232238679605294	1	0.44642857142857145	10.073006086809514	4.9990272586630535	87.98576354980469	75	1	1488.6	2564.3733333333334	0.7733333333333333	273
1	274	3497	2590	10	3469	2559	0	8680	3482.2760225324514	2574.050453098212	4.7771246632378155	19.830192002281116	1	0.4703917050691244	38.29711677798083	23.823351103058368	1738.0101318359375	4083	1	3482.2760225324514	2574.050453098212	4.7771246632378155	274
1	275	1560	2576	1	1559	2575	0	1	1559.0	2575.0	0.0	1.2407009817988	1	1.0	0.0	0.0	3.464101552963257	1	1	1559.0	2575.0	0.0	275
1	276	3641	2606	2	3621	2583	0	920	3630.670588235294	2593.935294117647	0.10588235294117647	8.659512263096044	1	0.3695652173913043	27.819975615314345	17.98987667563808	384.3570556640625	340	2	3630.670588235294	2593.935294117647	0.10588235294117647	276
1	277	3692	2651	9	3657	2611	0	12600	3673.024011299435	2628.49802259887	3.0542372881355933	23.823828009141007	1	0.5619047619047619	49.1273078324402	32.858385847633784	1761.741455078125	7080	4	3673.024011299435	2628.49802259887	3.0542372881355933	277
1	278	3624	2659	6	3592	2623	0	6912	3607.4945222929937	2639.2649681528665	2.006624203821656	19.57102986162855	1	0.5678530092592593	43.63351084740672	29.215601602578005	1287.31494140625	3925	2	3607.4945222929937	2639.2649681528665	2.006624203821656	278
1	279	1170	2699	2	1158	2687	0	288	1164.0108695652175	2692.5597826086955	0.42934782608695654	7.0567771080140504	1	0.6388888888888888	16.004800032102573	9.953154175758028	164.271728515625	184	0	1164.0108695652175	2692.5597826086955	0.42934782608695654	279
1	280	270	2809	10	216	2759	0	27000	241.44495091164094	2781.2776998597474	4.728377746610565	25.376051743608436	1	0.3168888888888889	67.41166356155625	28.571921437836284	2428.1875	8556	1	241.44495091164094	2781.2776998597474	4.728377746610565	280
1	281	293	2798	10	257	2761	0	13320	274.0470430107527	2776.3277889784945	4.053091397849462	22.484751911049315	1	0.44684684684684683	45.3387561206786	31.057706799401174	1583.7906494140625	5952	1	274.0470430107527	2776.3277889784945	4.053091397849462	281
1	282	205	2803	6	154	2762	0	12546	177.26634053539883	2782.1516510395436	2.094985731757032	24.132745163983326	1	0.5865614538498326	60.001218938554835	37.085924229463494	2339.99755859375	7359	2	177.26634053539883	2782.1516510395436	2.094985731757032	282
1	283	148	2798	7	117	2765	0	7161	130.92257490358944	2780.201720557698	2.0148323939483834	18.603159518340437	1	0.4707443094539869	41.21832841284946	26.170381621846992	1237.019775390625	3371	2	130.92257490358944	2780.201720557698	2.0148323939483834	283
1	284	8	2798	5	0	2778	0	800	2.1595238095238094	2787.4690476190476	2.05	9.291451323387925	1	0.525	19.099793368855593	8.607081481127794	230.69775390625	420	1	2.1595238095238094	2787.4690476190476	2.05	284
1	285	204	2787	6	188	2784	0	288	194.56372549019608	2785.024509803922	1.9264705882352942	7.303715508276279	1	0.7083333333333334	17.708989800417697	6.490921313378449	215.06085205078125	204	0	194.56372549019608	2785.024509803922	1.9264705882352942	285
1	286	49	2842	10	4	2801	0	18450	26.293519278096802	2819.3164889253485	4.170467596390484	22.663398185938814	1	0.33035230352303524	52.83249052461582	30.783256205474274	1811.8602294921875	6095	1	26.293519278096802	2819.3164889253485	4.170467596390484	286
1	287	97	2859	10	52	2818	0	18450	76.67714987714987	2834.9880425880424	3.6058968058968057	22.675785943631507	1	0.3308943089430894	49.085507665171804	28.8235520749426	1817.332763671875	6105	2	76.67714987714987	2834.9880425880424	3.6058968058968057	287
1	288	56	2876	7	18	2842	0	9044	36.66551525618883	2858.4860871233927	2.5100748416810594	21.51002013658842	1	0.5761831048208758	46.57849259163594	28.80363374466642	1505.875244140625	5211	1	36.66551525618883	2858.4860871233927	2.5100748416810594	288
1	289	266	2882	10	219	2844	0	17860	240.8269941891178	2861.580824088748	3.79067617538299	24.363368142351288	1	0.42396416573348267	52.739706053355434	30.99414977091143	2038.079345703125	7572	2	240.8269941891178	2861.580824088748	3.79067617538299	289
1	290	1408	2862	3	1403	2856	0	90	1405.0294117647059	2857.6176470588234	0.4411764705882353	4.019389542491952	1	0.37777777777777777	7.194067860052465	4.91680064237856	50.94073486328125	34	0	1405.0294117647059	2857.6176470588234	0.4411764705882353	290
1	291	86	2913	10	46	2857	0	22400	67.62931790285815	2883.2915132386465	3.6654392425039455	27.928326626264877	1	0.5091964285714285	68.14299220300633	36.857837880170074	3087.0546875	11406	2	67.62931790285815	2883.2915132386465	3.6654392425039455	291
1	292	1281	2874	1	1280	2873	0	1	1280.0	2873.0	0.0	1.2407009817988	1	1.0	0.0	0.0	3.464101552963257	1	1	1280.0	2873.0	0.0	292
1	293	1370	2918	1	1365	2911	0	35	1367.0740740740741	2914.222222222222	0.0	3.7221029453964	1	0.7714285714285715	8.590037934414354	4.743462391685976	44.7664909362793	27	1	1367.0740740740741	2914.222222222222	0.0	293
1	294	1302	2943	3	1282	2923	0	1200	1292.2274509803922	2932.950980392157	0.6862745098039216	9.912667021131277	1	0.425	23.34905788712766	15.505368125729944	365.5830078125	510	2	1292.2274509803922	2932.950980392157	0.6862745098039216	294
1	295	1402	2992	7	1388	2974	0	1764	1394.3386243386244	2982.489417989418	2.2063492063492065	8.970797620310972	1	0.21428571428571427	19.271620980287455	9.76193159786206	394.6847229003906	378	1	1394.3386243386244	2982.489417989418	2.2063492063492065	295
1	296	329	3023	2	324	3015	0	80	325.4074074074074	3018.4074074074074	0.37037037037037035	3.7221029453964	1	0.3375	9.78160651301295	3.5905195965468866	53.13178253173828	27	0	325.4074074074074	3018.4074074074074	0.37037037037037035	296
1	297	1045	3111	10	1001	3076	0	15400	1021.7226669092232	3093.108968528288	4.550118246316172	27.587925007569112	1	0.7138961038961039	53.843998401854435	35.33561361338969	1341.1689453125	10994	1	1021.7226669092232	3093.108968528288	4.550118246316172	297
1	298	41	3186	10	0	3145	0	16810	13.813009603188984	3166.3009603188984	6.182460590686719	21.925723040272537	0	0.3283164782867341	55.35143388663954	30.07643907454537	1513.4234619140625	5519	2	13.813009603188984	3166.3009603188984	6.182460590686719	298
1	299	64	3270	5	17	3222	0	11280	40.307564422277636	3249.176433915212	1.350997506234414	20.946381000176054	0	0.42659574468085104	59.142166600852	33.48393078554567	1920.536865234375	4812	3	40.307564422277636	3249.176433915212	1.350997506234414	299
1	300	47	3788	8	32	3779	0	1080	39.733021077283375	3784.0491803278687	3.3021077283372366	9.34278635037763	1	0.39537037037037037	16.319191383227235	10.579044611413314	279.3801574707031	427	1	39.733021077283375	3784.0491803278687	3.3021077283372366	300
1	301	2595	1308	10	2557	1269	1	13338	2574.0013755158184	1288.8278104289109	5.671876953857697	24.810917495721647	1	0.5995651521967311	50.27471192111648	35.58539463611358	1979.328857421875	7997	2	2574.0013755158184	1288.8278104289109	5.671876953857697	301
1	302	2408	1323	7	2383	1303	1	3000	2393.2051282051284	1313.1201923076924	3.9711538461538463	10.602183642547542	1	0.208	25.60877726139459	13.546823368627432	737.0360107421875	624	1	2393.2051282051284	1313.1201923076924	3.9711538461538463	302
1	303	1717	1791	10	1679	1753	1	12996	1697.6562547384383	1770.605307050796	5.819408642911297	23.266910853393973	1	0.5074638350261619	47.36885046677282	33.519181942738214	1825.759521484375	6595	2	1697.6562547384383	1770.605307050796	5.819408642911297	303
1	304	3767	1975	10	3731	1943	1	10368	3748.4040322580645	1958.7494623655914	4.837365591397849	19.22419246744361	1	0.3587962962962963	42.142368292598675	28.0053655946087	2018.9122314453125	3720	3	3748.4040322580645	1958.7494623655914	4.837365591397849	304
1	305	1800	2172	10	1762	2134	1	12996	1782.0707556624575	2151.8474644217276	6.46802966526358	21.20011876418692	1	0.38388734995383195	45.241636544239306	32.263236306380016	1576.760986328125	4989	2	1782.0707556624575	2151.8474644217276	6.46802966526358	305
1	306	1479	2272	10	1444	2234	1	11970	1462.8906277474944	2252.972393177422	6.279057499560401	22.145978229442274	1	0.4751044277360067	46.85125846499717	29.75081553171063	1636.316650390625	5687	1	1462.8906277474944	2252.972393177422	6.279057499560401	306
1	307	3627	2462	10	3591	2422	1	12960	3608.7257088244664	2440.5203886588083	6.352819369225868	22.88798514979073	1	0.48441358024691356	50.1156775729697	30.336125449817377	1789.1431884765625	6278	2	3608.7257088244664	2440.5203886588083	6.352819369225868	307
1	308	3788	2536	10	3764	2497	1	8424	3777.6912599318957	2515.7871736662883	5.577185017026107	21.612724234558446	1	0.6274928774928775	42.684896499303015	25.2128460196765	1174.909912109375	5286	3	3777.6912599318957	2515.7871736662883	5.577185017026107	308
1	309	1573	2528	6	1560	2509	1	1235	1565.3192488262912	2519.8356807511736	2.455399061032864	7.409581176811981	0	0.17246963562753037	23.518265827609014	9.775273820787936	438.1413879394531	213	1	1565.3192488262912	2519.8356807511736	2.455399061032864	309
1	310	3544	2593	10	3496	2541	1	22464	3523.1291547958213	2570.9950142450143	5.915360873694207	25.24487620101001	0	0.375	57.38387124483104	33.3828873995189	2324.37158203125	8424	1	3523.1291547958213	2570.9950142450143	5.915360873694207	310
1	311	198	2761	10	148	2718	1	19350	167.3731396172927	2740.5014174344437	6.448086463501063	22.090020941736984	-9	0.2916795865633075	57.730478382202065	30.287364813655408	2730.86669921875	5644	1	167.3731396172927	2740.5014174344437	6.448086463501063	311
1	312	82	11	10	53	0	2	2552	67.00220264317181	3.502202643171806	4.861233480176211	12.014224474460462	1	0.3557993730407524	28.918874501455562	12.216992912496039	634.3974609375	908	1	67.00220264317181	3.502202643171806	4.861233480176211	312
1	313	148	101	3	146	98	2	6	146.6	98.8	2.0	2.1215688358941103	1	0.8333333333333334	3.5777087639996634	1.7888543819998317	24.706016540527344	5	0	146.6	98.8	2.0	313
1	314	1616	347	10	1585	312	2	8680	1599.3427099841522	328.92175118858955	6.0257527733755945	21.283362464336776	1	0.5815668202764976	42.11072357011315	28.8350602423503	1416.0587158203125	5048	0	1599.3427099841522	328.92175118858955	6.0257527733755945	314
1	315	1480	447	3	1477	446	2	3	1478.0	446.0	2.0	1.789400457879299	1	1.0	3.265986323710904	0.0	18.241910934448242	3	0	1478.0	446.0	2.0	315
1	316	2051	851	10	2016	819	2	8960	2032.7334381315966	833.8082191780821	6.452503929934875	20.411959169884454	1	0.49698660714285714	43.74151726733466	26.362454296990947	1369.190673828125	4453	1	2032.7334381315966	833.8082191780821	6.452503929934875	316
1	317	2004	900	8	1984	878	2	2640	1993.548347613219	888.2717258261933	4.587515299877601	11.598659828508902	0	0.30946969696969695	25.82047125782881	15.899110119635072	862.7457275390625	817	2	1993.548347613219	888.2717258261933	4.587515299877601	317
1	318	3632	985	10	3592	949	2	11520	3609.7580544260245	966.5464497966844	6.2994995308101345	23.02809451138725	1	0.5550347222222223	49.65418920401874	32.29160448329999	1802.567138671875	6394	3	3609.7580544260245	966.5464497966844	6.2994995308101345	318
1	319	1828	1114	10	1799	1076	2	8816	1812.339151613558	1095.3020093363102	5.637507611122387	21.111932078016697	1	0.5588702359346642	43.189374610911216	27.442363500037228	1747.38427734375	4927	1	1812.339151613558	1095.3020093363102	5.637507611122387	319
1	320	1053	1415	10	1032	1393	2	3696	1043.6636986301369	1402.545205479452	5.755479452054795	14.075097474421895	1	0.395021645021645	25.651874570589882	17.405011338265616	886.1256103515625	1460	1	1043.6636986301369	1402.545205479452	5.755479452054795	320
1	321	2606	1694	10	2568	1657	2	11248	2588.787098062712	1676.3391252246854	6.500299580587178	21.225584396793362	1	0.44514580369843526	44.586462332653454	31.15406845161776	1485.841064453125	5007	2	2588.787098062712	1676.3391252246854	6.500299580587178	321
1	322	1065	1870	10	1026	1834	2	11232	1045.4296435272045	1850.6926488146	6.323895616578543	22.372117449317464	1	0.5219907407407407	48.03756044161786	31.97276937516756	1713.08203125	5863	1	1045.4296435272045	1850.6926488146	6.323895616578543	322
1	323	2382	1931	10	2339	1889	2	14448	2361.6089686098653	1909.2349775784753	6.252530429212044	24.610745063600046	1	0.5402131782945736	56.12611838340937	33.32928164871919	2078.13232421875	7805	1	2361.6089686098653	1909.2349775784753	6.252530429212044	323
1	324	1453	2023	10	1421	1987	2	9216	1435.0217063611697	2004.3560446186314	6.169128730780826	18.503289753247387	-6	0.3599175347222222	39.48500118121997	27.72443502820971	1623.8592529296875	3317	3	1435.0217063611697	2004.3560446186314	6.169128730780826	324
1	325	2491	2081	9	2464	2051	2	5670	2476.6671850699845	2064.511145671332	4.328149300155521	15.444642798208328	-1	0.3402116402116402	35.381557980317424	23.368145816367992	1718.306884765625	1929	2	2476.6671850699845	2064.511145671332	4.328149300155521	325
1	326	1069	2123	7	1050	2099	2	2280	1058.6983695652175	2110.038043478261	4.2228260869565215	11.201935404766612	0	0.32280701754385965	27.20338684244355	17.00824138959315	890.084716796875	736	2	1058.6983695652175	2110.038043478261	4.2228260869565215	326
1	327	3489	2187	10	3446	2152	2	12040	3466.7650229903284	2169.82654193753	6.494846995401934	22.923173222443026	1	0.5238372093023256	50.68343464993288	32.42331975017917	1769.0059814453125	6307	2	3466.7650229903284	2169.82654193753	6.494846995401934	327
1	328	2785	2257	10	2761	2224	2	6336	2772.6675741900353	2240.4614756329975	5.7952627280152464	19.142886983477766	1	0.5797032828282829	37.0988945371534	21.205070208639953	1141.59521484375	3673	0	2772.6675741900353	2240.4614756329975	5.7952627280152464	328
1	329	1221	2288	10	1185	2255	2	9504	1201.2505966587112	2271.1106530700804	6.614883922759818	20.6475897204027	1	0.4849537037037037	43.47628342139602	30.751910027238896	1439.811279296875	4609	2	1201.2505966587112	2271.1106530700804	6.614883922759818	329
1	330	1675	2385	10	1640	2348	2	10360	1657.4183257375869	2365.3456464379947	6.47061645478532	19.968453176894933	1	0.4024131274131274	43.075646053873655	28.113324149496535	1617.51416015625	4169	1	1657.4183257375869	2365.3456464379947	6.47061645478532	330
1	331	2144	2440	10	2121	2404	2	6624	2131.1666666666665	2423.9981017463933	6.62756264236902	17.13453735954456	-1	0.3976449275362319	38.57854830210387	20.586219839076307	1221.1363525390625	2634	1	2131.1666666666665	2423.9981017463933	6.62756264236902	331
1	332	3497	2538	10	3467	2503	2	8400	3483.0289855072465	2522.200431699044	6.182855380820228	18.36465505877694	1	0.38607142857142857	37.947027670416496	24.255520470751083	1519.932373046875	3243	1	3483.0289855072465	2522.200431699044	6.182855380820228	332
1	333	1334	2848	10	1291	2816	2	11008	1314.4849823321554	2830.4425795053003	7.0728798586572434	16.29143225184872	0	0.2056686046511628	40.914279959204876	21.8075906866718	1328.7689208984375	2264	2	1314.4849823321554	2830.4425795053003	7.0728798586572434	333
1	334	1280	2853	4	1277	2850	2	18	1278.142857142857	2851.1428571428573	2.857142857142857	2.3733755965792427	1	0.3888888888888889	3.6185239944265506	2.549141195864442	29.44146728515625	7	0	1278.142857142857	2851.1428571428573	2.857142857142857	334
